merchant_id,merchant_name,signup_date,transaction_id,transaction_date,transaction_type,fd_flag,rto_flag,transaction_status,delivered_flag,not_delivered_flag,number_of_parcels,delivered_parcels,not_delivered_parcels,size,shippment_amount,credit_order_flag,cash_order_flag,dispatching_hub,destination_city,dest_alex_flag,dest_cairo_flag,dest_tanta_flag,dest_banha_flag,dest_mansoura_flag,fd_rev,rto_rev,large_rev,xlarge_rev,cairo_rev,other_cities_rev,cash_collection_rev,shippment_rev,transaction_month,signup_month,total_rev,1st_order_date,1st_order_month
3d8e1b5f-b95c-42ba-b68d-8ac7a1041c95,Filomena Barros,2020-07-08 00:00:00.000,1661,2020-07-08 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Large,2500.0,0,1,Cairo,Banha,0,0,0,1,0,35.0,0.0,10.0,0.0,0.0,7.5,3.0,2500.0,Jul 2020,Jul 2020,2555.5,2020-07-08 00:00:00.000,Jul 2020
d767e74c-4f99-4197-8d21-51c7b2bfcab2,Owen Bryan,2020-06-19 00:00:00.000,1662,2020-07-08 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Large,200.0,0,1,Cairo,Banha,0,0,0,1,0,45.0,0.0,10.0,0.0,0.0,7.5,4.0,200.0,Jul 2020,Jun 2020,266.5,2020-07-05 00:00:00.000,Jul 2020
b2b0dc55-e4e9-4a0f-814b-96952469f344,Ralf Nickel,2020-05-01 00:00:00.000,1663,2020-07-08 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Large,95.0,0,1,Cairo,Alexandria,1,0,0,0,0,40.0,0.0,10.0,0.0,0.0,7.5,3.0,95.0,Jul 2020,Apr 2020,155.5,2020-05-31 00:00:00.000,May 2020
ad327242-3aee-4571-9543-0c5d0124d4c9,Akiko Onuki,2020-03-25 00:00:00.000,1664,2020-07-08 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Xlarge,250.0,0,1,Cairo,Cairo,0,1,0,0,0,55.0,0.0,0.0,25.0,0.0,0.0,8.0,250.0,Jul 2020,Mar 2020,338.0,2020-03-27 00:00:00.000,Mar 2020
bef55d08-aa84-4856-a543-613cda936694,Jocelyn Bray,2020-05-12 00:00:00.000,1665,2020-07-08 00:00:00.000,FD,1,0,Failed,0,1,1,0,1,Xlarge,150.0,0,1,Cairo,Mansoura,0,0,0,0,1,35.0,0.0,0.0,20.0,0.0,7.5,3.0,0.0,Jul 2020,May 2020,65.5,2020-05-19 00:00:00.000,May 2020
72ccfc36-4731-4314-95a4-9c8c1566eee8,Natalie Rau,2019-10-08 00:00:00.000,1666,2020-07-08 14:10:04.267,FD,1,0,Delivered,1,0,1,1,0,Xlarge,3000.0,0,1,Cairo,Banha,0,0,0,1,0,35.0,0.0,0.0,20.0,0.0,7.5,3.0,3000.0,Jul 2020,Oct 2019,3065.5,2019-10-29 00:00:00.000,Oct 2019
ee8ab538-c1ab-497a-b31b-419c2b14fb8a,Ingrid Eaton,2019-11-25 00:00:00.000,1667,2020-07-08 20:35:14.685,FD,1,0,Delivered,1,0,1,1,0,Xlarge,0.0,1,0,Alexandria,Banha,0,0,0,1,0,50.0,0.0,0.0,25.0,0.0,10.0,0.0,0.0,Jul 2020,Nov 2019,85.0,2019-12-02 00:00:00.000,Dec 2019
cb87419c-f0ef-4a67-b67c-5644d0db6892,Terri Spence,2019-12-31 00:00:00.000,1668,2020-07-08 22:59:34.825,FD,1,0,Failed,0,1,3,0,3,Xlarge,200.0,0,1,Alexandria,Alexandria,1,0,0,0,0,180.0,0.0,0.0,75.0,0.0,37.5,24.0,0.0,Jul 2020,Dec 2019,316.5,2020-01-07 00:00:00.000,Jan 2020
fb679ed9-4508-49c6-b14a-7ff47589c07e,Reinhard Meier,2020-07-09 00:00:00.000,1669,2020-07-09 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Xlarge,0.0,1,0,Alexandria,Mansoura,0,0,0,0,1,35.0,0.0,0.0,20.0,0.0,7.5,0.0,0.0,Jul 2020,Jul 2020,62.5,2020-07-09 00:00:00.000,Jul 2020
274e637b-a423-4805-9050-7e44ac7f38f9,Davina Roberts,2020-06-15 00:00:00.000,1670,2020-07-09 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,150.0,0,1,Mansoura,Banha,0,0,0,1,0,45.0,0.0,0.0,0.0,0.0,7.5,4.0,150.0,Jul 2020,Jun 2020,206.5,2020-07-06 00:00:00.000,Jul 2020
2845fc55-e55a-4dad-b21b-7d73309b887f,Mabel Birch,2020-06-26 00:00:00.000,1671,2020-07-09 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,250.0,0,1,Cairo,Cairo,0,1,0,0,0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,250.0,Jul 2020,Jun 2020,293.0,2020-07-03 00:00:00.000,Jul 2020
ef91d54e-30ce-4ddf-84d2-5ba7c87080b3,Kristina Konovalova,2020-07-01 00:00:00.000,1672,2020-07-09 00:00:00.000,RTO,0,1,Delivered,1,0,7,7,0,Normal,500.0,0,1,Cairo,Banha,0,0,0,1,0,0.0,210.0,0.0,0.0,0.0,52.5,21.0,500.0,Jul 2020,Jun 2020,783.5,2020-07-08 00:00:00.000,Jul 2020
e7a793e5-ae50-46f8-a67e-cb1819c2bf44,Jackie Becker,2020-06-01 00:00:00.000,1673,2020-07-09 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,0.0,1,0,Cairo,Cairo,0,1,0,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jul 2020,May 2020,40.0,2020-06-08 00:00:00.000,Jun 2020
50968d15-a8ae-43be-b656-c4b4b881d860,Kelly Watkins,2020-05-21 00:00:00.000,1674,2020-07-09 00:00:00.000,FD,1,0,Failed,0,1,3,0,3,Normal,300.0,0,1,Cairo,Cairo,0,1,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,Jul 2020,May 2020,129.0,2020-05-28 00:00:00.000,May 2020
ad327242-3aee-4571-9543-0c5d0124d4c9,Akiko Onuki,2020-03-25 00:00:00.000,1675,2020-07-09 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,3000.0,0,1,Cairo,Alexandria,1,0,0,0,0,55.0,0.0,0.0,0.0,0.0,10.0,8.0,3000.0,Jul 2020,Mar 2020,3073.0,2020-03-27 00:00:00.000,Mar 2020
4a49a817-2f47-46c0-9c16-7a835545b37e,Lana Zorin,2020-07-03 00:00:00.000,1676,2020-07-10 00:00:00.000,FD,1,0,Delivered,1,0,5,5,0,Normal,70.0,0,1,Cairo,Cairo,0,1,0,0,0,275.0,0.0,0.0,0.0,0.0,0.0,40.0,70.0,Jul 2020,Jul 2020,385.0,2020-07-10 00:00:00.000,Jul 2020
cb7440fc-3457-4e1b-a151-23d97fd0e201,Gishi Seki,2020-06-12 00:00:00.000,1677,2020-07-10 00:00:00.000,RTO,0,1,Failed,0,1,4,0,4,Normal,0.0,1,0,Alexandria,Cairo,0,1,0,0,0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,Jul 2020,Jun 2020,160.0,2020-06-19 00:00:00.000,Jun 2020
0f04985f-58e9-49ad-a06d-55f09bb79c3a,Flaúvio Mesquita,2020-07-07 00:00:00.000,1678,2020-07-10 00:00:00.000,RTO,0,1,Delivered,1,0,3,3,0,Normal,150.0,0,1,Alexandria,Banha,0,0,0,1,0,0.0,150.0,0.0,0.0,0.0,37.5,24.0,150.0,Jul 2020,Jul 2020,361.5,2020-07-07 00:00:00.000,Jul 2020
ef91d54e-30ce-4ddf-84d2-5ba7c87080b3,Kristina Konovalova,2020-07-01 00:00:00.000,1679,2020-07-10 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,100.0,0,1,Alexandria,Cairo,0,1,0,0,0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,100.0,Jul 2020,Jun 2020,133.0,2020-07-08 00:00:00.000,Jul 2020
ad327242-3aee-4571-9543-0c5d0124d4c9,Akiko Onuki,2020-03-25 00:00:00.000,1680,2020-07-10 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,0.0,1,0,Mansoura,Cairo,0,1,0,0,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jul 2020,Mar 2020,55.0,2020-03-27 00:00:00.000,Mar 2020
3d8e1b5f-b95c-42ba-b68d-8ac7a1041c95,Filomena Barros,2020-07-08 00:00:00.000,1681,2020-07-11 00:00:00.000,RTO,0,1,Delivered,1,0,5,5,0,Normal,100.0,0,1,Cairo,Banha,0,0,0,1,0,0.0,125.0,0.0,0.0,0.0,37.5,15.0,100.0,Jul 2020,Jul 2020,277.5,2020-07-08 00:00:00.000,Jul 2020
d767e74c-4f99-4197-8d21-51c7b2bfcab2,Owen Bryan,2020-06-19 00:00:00.000,1682,2020-07-11 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,200.0,0,1,Cairo,Cairo,0,1,0,0,0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,200.0,Jul 2020,Jun 2020,249.0,2020-07-05 00:00:00.000,Jul 2020
ef91d54e-30ce-4ddf-84d2-5ba7c87080b3,Kristina Konovalova,2020-07-01 00:00:00.000,1683,2020-07-11 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,75.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,30.0,0.0,0.0,0.0,7.5,3.0,75.0,Jul 2020,Jun 2020,115.5,2020-07-08 00:00:00.000,Jul 2020
b2b0dc55-e4e9-4a0f-814b-96952469f344,Ralf Nickel,2020-05-01 00:00:00.000,1684,2020-07-11 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,250.0,0,1,Cairo,Tanta,0,0,1,0,0,40.0,0.0,0.0,0.0,0.0,7.5,3.0,250.0,Jul 2020,Apr 2020,300.5,2020-05-31 00:00:00.000,May 2020
50968d15-a8ae-43be-b656-c4b4b881d860,Kelly Watkins,2020-05-21 00:00:00.000,1685,2020-07-11 00:00:00.000,FD,1,0,Failed,0,1,4,0,4,Normal,150.0,0,1,Cairo,Cairo,0,1,0,0,0,160.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Jul 2020,May 2020,172.0,2020-05-28 00:00:00.000,May 2020
bef55d08-aa84-4856-a543-613cda936694,Jocelyn Bray,2020-05-12 00:00:00.000,1686,2020-07-11 00:00:00.000,FD,1,0,Failed,0,1,7,0,7,Normal,70.0,0,1,Cairo,Cairo,0,1,0,0,0,245.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,Jul 2020,May 2020,266.0,2020-05-19 00:00:00.000,May 2020
b824d6f7-f20d-4928-b0ac-bccce677eb8f,Heinz-Joachim Bremer,2020-06-03 00:00:00.000,1687,2020-07-11 00:00:00.000,FD,1,0,Delivered,1,0,5,5,0,Normal,300.0,0,1,Alexandria,Cairo,0,1,0,0,0,300.0,0.0,0.0,0.0,0.0,0.0,40.0,300.0,Jul 2020,Jun 2020,640.0,2020-06-03 00:00:00.000,Jun 2020
ad327242-3aee-4571-9543-0c5d0124d4c9,Akiko Onuki,2020-03-25 00:00:00.000,1688,2020-07-11 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,200.0,0,1,Alexandria,Cairo,0,1,0,0,0,55.0,0.0,0.0,0.0,0.0,0.0,8.0,200.0,Jul 2020,Mar 2020,263.0,2020-03-27 00:00:00.000,Mar 2020
fb679ed9-4508-49c6-b14a-7ff47589c07e,Reinhard Meier,2020-07-09 00:00:00.000,1689,2020-07-12 00:00:00.000,RTO,0,1,Failed,0,1,1,0,1,Normal,1500.0,0,1,Alexandria,Cairo,0,1,0,0,0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,Jul 2020,Jul 2020,28.0,2020-07-09 00:00:00.000,Jul 2020
ef91d54e-30ce-4ddf-84d2-5ba7c87080b3,Kristina Konovalova,2020-07-01 00:00:00.000,1690,2020-07-12 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,0.0,1,0,Mansoura,Alexandria,1,0,0,0,0,0.0,30.0,0.0,0.0,0.0,7.5,0.0,0.0,Jul 2020,Jun 2020,37.5,2020-07-08 00:00:00.000,Jul 2020
a6d87529-b272-49da-9842-0471c88aa16c,Ricardo Carroll,2020-05-06 00:00:00.000,1691,2020-07-12 00:00:00.000,FD,1,0,Delivered,1,0,3,3,0,Normal,25.0,0,1,Cairo,Banha,0,0,0,1,0,105.0,0.0,0.0,0.0,0.0,22.5,9.0,25.0,Jul 2020,May 2020,161.5,2020-05-13 00:00:00.000,May 2020
ad327242-3aee-4571-9543-0c5d0124d4c9,Akiko Onuki,2020-03-25 00:00:00.000,1692,2020-07-12 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,3000.0,0,1,Cairo,Banha,0,0,0,1,0,55.0,0.0,0.0,0.0,0.0,10.0,8.0,3000.0,Jul 2020,Mar 2020,3073.0,2020-03-27 00:00:00.000,Mar 2020
2346f828-3992-4554-834a-437e084d166a,Shu Kinoshita,2020-07-06 00:00:00.000,1693,2020-07-13 00:00:00.000,FD,1,0,Delivered,1,0,5,5,0,Normal,0.0,1,0,Cairo,Alexandria,1,0,0,0,0,275.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,Jul 2020,Jul 2020,325.0,2020-07-13 00:00:00.000,Jul 2020
76906fbd-4e13-4a25-91d5-c6c4e6ec719a,Colleen Cooper,2020-07-13 00:00:00.000,1694,2020-07-13 00:00:00.000,FD,1,0,Delivered,1,0,2,2,0,Xlarge,300.0,0,1,Cairo,Cairo,0,1,0,0,0,100.0,0.0,0.0,50.0,0.0,0.0,8.0,300.0,Jul 2020,Jul 2020,458.0,2020-07-13 00:00:00.000,Jul 2020
2a04eed1-ee50-4234-8550-b38ce55c0ba3,Büşra Koyun,2020-07-06 00:00:00.000,1695,2020-07-13 00:00:00.000,RTO,0,1,Delivered,1,0,5,5,0,Xlarge,150.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,175.0,0.0,100.0,0.0,0.0,20.0,150.0,Jul 2020,Jul 2020,445.0,2020-07-06 00:00:00.000,Jul 2020
4a49a817-2f47-46c0-9c16-7a835545b37e,Lana Zorin,2020-07-03 00:00:00.000,1696,2020-07-13 00:00:00.000,RTO,0,1,Delivered,1,0,2,2,0,Xlarge,75.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,90.0,0.0,50.0,0.0,0.0,16.0,75.0,Jul 2020,Jul 2020,231.0,2020-07-10 00:00:00.000,Jul 2020
1e16496d-b947-4297-bee9-b8fc4f07beea,Miren Menendez,2020-06-01 00:00:00.000,1697,2020-07-13 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Xlarge,75.0,0,1,Alexandria,Cairo,0,1,0,0,0,45.0,0.0,0.0,20.0,0.0,0.0,4.0,75.0,Jul 2020,May 2020,144.0,2020-06-01 00:00:00.000,May 2020
d767e74c-4f99-4197-8d21-51c7b2bfcab2,Owen Bryan,2020-06-19 00:00:00.000,1698,2020-07-13 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Xlarge,150.0,0,1,Alexandria,Alexandria,1,0,0,0,0,45.0,0.0,0.0,20.0,0.0,7.5,4.0,150.0,Jul 2020,Jun 2020,226.5,2020-07-05 00:00:00.000,Jul 2020
71acdc44-b354-44a6-aab4-723f0b800334,Barrie Charles,2020-06-03 00:00:00.000,1699,2020-07-13 00:00:00.000,FD,1,0,Failed,0,1,1,0,1,Xlarge,0.0,1,0,Alexandria,Alexandria,1,0,0,0,0,35.0,0.0,0.0,20.0,0.0,7.5,0.0,0.0,Jul 2020,Jun 2020,62.5,2020-06-10 00:00:00.000,Jun 2020
50968d15-a8ae-43be-b656-c4b4b881d860,Kelly Watkins,2020-05-21 00:00:00.000,1700,2020-07-13 00:00:00.000,FD,1,0,Failed,0,1,1,0,1,Large,3000.0,0,1,Mansoura,Banha,0,0,0,1,0,40.0,0.0,10.0,0.0,0.0,7.5,3.0,0.0,Jul 2020,May 2020,60.5,2020-05-28 00:00:00.000,May 2020
b126898d-1fa7-4744-9e23-eacba31a778d,Thekla Bekas,2020-07-10 00:00:00.000,1701,2020-07-14 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Large,200.0,0,1,Cairo,Mansoura,0,0,0,0,1,45.0,0.0,10.0,0.0,0.0,7.5,4.0,200.0,Jul 2020,Jul 2020,266.5,2020-07-14 00:00:00.000,Jul 2020
76906fbd-4e13-4a25-91d5-c6c4e6ec719a,Colleen Cooper,2020-07-13 00:00:00.000,1702,2020-07-14 00:00:00.000,RTO,0,1,Failed,0,1,2,0,2,Large,250.0,0,1,Cairo,Banha,0,0,0,1,0,0.0,80.0,30.0,0.0,0.0,20.0,8.0,0.0,Jul 2020,Jul 2020,138.0,2020-07-13 00:00:00.000,Jul 2020
b2b0dc55-e4e9-4a0f-814b-96952469f344,Ralf Nickel,2020-05-01 00:00:00.000,1703,2020-07-14 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Large,3000.0,0,1,Cairo,Banha,0,0,0,1,0,40.0,0.0,10.0,0.0,0.0,7.5,3.0,3000.0,Jul 2020,Apr 2020,3060.5,2020-05-31 00:00:00.000,May 2020
bef55d08-aa84-4856-a543-613cda936694,Jocelyn Bray,2020-05-12 00:00:00.000,1704,2020-07-14 00:00:00.000,FD,1,0,Failed,0,1,1,0,1,Large,95.0,0,1,Cairo,Alexandria,1,0,0,0,0,35.0,0.0,10.0,0.0,0.0,7.5,3.0,0.0,Jul 2020,May 2020,55.5,2020-05-19 00:00:00.000,May 2020
1c1712c4-2ce0-4887-a0c9-60f62099088e,Nicole Bauer,2019-10-22 00:00:00.000,1705,2020-07-14 22:26:42.379,FD,1,0,Delivered,1,0,1,1,0,Normal,3000.0,0,1,Cairo,Tanta,0,0,1,0,0,35.0,0.0,0.0,0.0,0.0,7.5,3.0,3000.0,Jul 2020,Oct 2019,3045.5,2019-10-22 00:00:00.000,Oct 2019
2845fc55-e55a-4dad-b21b-7d73309b887f,Mabel Birch,2020-06-26 00:00:00.000,1706,2020-07-15 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,2500.0,0,1,Cairo,Alexandria,1,0,0,0,0,40.0,0.0,0.0,0.0,0.0,7.5,3.0,2500.0,Jul 2020,Jun 2020,2550.5,2020-07-03 00:00:00.000,Jul 2020
fb679ed9-4508-49c6-b14a-7ff47589c07e,Reinhard Meier,2020-07-09 00:00:00.000,1707,2020-07-15 00:00:00.000,RTO,0,1,Failed,0,1,1,0,1,Normal,500.0,0,1,Alexandria,Alexandria,1,0,0,0,0,0.0,25.0,0.0,0.0,0.0,7.5,3.0,0.0,Jul 2020,Jul 2020,35.5,2020-07-09 00:00:00.000,Jul 2020
76906fbd-4e13-4a25-91d5-c6c4e6ec719a,Colleen Cooper,2020-07-13 00:00:00.000,1708,2020-07-15 00:00:00.000,RTO,0,1,Failed,0,1,5,0,5,Normal,2500.0,0,1,Alexandria,Alexandria,1,0,0,0,0,0.0,200.0,0.0,0.0,0.0,50.0,20.0,0.0,Jul 2020,Jul 2020,270.0,2020-07-13 00:00:00.000,Jul 2020
d767e74c-4f99-4197-8d21-51c7b2bfcab2,Owen Bryan,2020-06-19 00:00:00.000,1709,2020-07-15 00:00:00.000,FD,1,0,Delivered,1,0,5,5,0,Normal,70.0,0,1,Alexandria,Alexandria,1,0,0,0,0,225.0,0.0,0.0,0.0,0.0,37.5,20.0,70.0,Jul 2020,Jun 2020,352.5,2020-07-05 00:00:00.000,Jul 2020
e7415b91-07d0-415f-b839-d1f9ea5f9da5,Mira Artamonov,2020-03-27 00:00:00.000,1710,2020-07-15 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,0.0,1,0,Mansoura,Banha,0,0,0,1,0,60.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,Jul 2020,Mar 2020,72.5,2020-03-29 00:00:00.000,Mar 2020
71acdc44-b354-44a6-aab4-723f0b800334,Barrie Charles,2020-06-03 00:00:00.000,1711,2020-07-15 00:00:00.000,FD,1,0,Failed,0,1,1,0,1,Normal,200.0,0,1,Cairo,Cairo,0,1,0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Jul 2020,Jun 2020,38.0,2020-06-10 00:00:00.000,Jun 2020
50968d15-a8ae-43be-b656-c4b4b881d860,Kelly Watkins,2020-05-21 00:00:00.000,1712,2020-07-15 00:00:00.000,FD,1,0,Failed,0,1,2,0,2,Normal,200.0,0,1,Cairo,Cairo,0,1,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Jul 2020,May 2020,86.0,2020-05-28 00:00:00.000,May 2020
d4af0c3a-00b4-47f0-a8a3-a046173c8b12,Sibylle Lerch,2019-10-25 00:00:00.000,1713,2020-07-15 12:50:44.614,RTO,0,1,Delivered,1,0,1,1,0,Large,250.0,0,1,Cairo,Banha,0,0,0,1,0,0.0,30.0,10.0,0.0,0.0,7.5,3.0,250.0,Jul 2020,Oct 2019,300.5,2019-10-25 00:00:00.000,Oct 2019
a1f7fbc3-c745-45dd-96dc-1b9453a9d48c,Brunhild Weiser,2020-03-06 00:00:00.000,1714,2020-07-15 19:48:03.073,FD,1,0,Delivered,1,0,5,5,0,Large,150.0,0,1,Cairo,Alexandria,1,0,0,0,0,275.0,0.0,75.0,0.0,0.0,50.0,40.0,150.0,Jul 2020,Mar 2020,590.0,2020-03-06 00:00:00.000,Mar 2020
fe5f59b0-b129-4091-bb27-63e2adb98d69,Bastian Stolz,2019-09-09 00:00:00.000,1715,2020-07-15 21:08:07.418,FD,1,0,Failed,0,1,3,0,3,Large,95.0,0,1,Cairo,Mansoura,0,0,0,0,1,165.0,0.0,45.0,0.0,0.0,30.0,24.0,0.0,Jul 2020,Sep 2019,264.0,2019-09-21 00:00:00.000,Sep 2019
7c251a40-1af9-4c25-8a4a-35b136dcf31d,Siegrid Rühl,2019-12-23 00:00:00.000,1716,2020-07-15 22:00:38.174,FD,1,0,Delivered,1,0,5,5,0,Large,95.0,0,1,Cairo,Banha,0,0,0,1,0,250.0,0.0,75.0,0.0,0.0,50.0,20.0,95.0,Jul 2020,Dec 2019,490.0,2019-12-23 00:00:00.000,Dec 2019
eb94be3d-a110-44be-86b9-915f2136b4e4,Dario Batista,2020-07-09 00:00:00.000,1717,2020-07-16 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Xlarge,500.0,0,1,Alexandria,Cairo,0,1,0,0,0,60.0,0.0,0.0,25.0,0.0,0.0,8.0,500.0,Jul 2020,Jul 2020,593.0,2020-07-16 00:00:00.000,Jul 2020
948ad593-15bd-4509-9b76-36fc22a17cfe,Francis binti Bidin,2020-07-09 00:00:00.000,1718,2020-07-16 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Xlarge,0.0,1,0,Alexandria,Tanta,0,0,1,0,0,45.0,0.0,0.0,20.0,0.0,7.5,0.0,0.0,Jul 2020,Jul 2020,72.5,2020-07-16 00:00:00.000,Jul 2020
e7a793e5-ae50-46f8-a67e-cb1819c2bf44,Jackie Becker,2020-06-01 00:00:00.000,1719,2020-07-16 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Xlarge,2500.0,0,1,Alexandria,Alexandria,1,0,0,0,0,40.0,0.0,0.0,20.0,0.0,7.5,3.0,2500.0,Jul 2020,May 2020,2570.5,2020-06-08 00:00:00.000,Jun 2020
b824d6f7-f20d-4928-b0ac-bccce677eb8f,Heinz-Joachim Bremer,2020-06-03 00:00:00.000,1720,2020-07-16 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Xlarge,75.0,0,1,Mansoura,Alexandria,1,0,0,0,0,60.0,0.0,0.0,25.0,0.0,12.5,8.0,75.0,Jul 2020,Jun 2020,180.5,2020-06-03 00:00:00.000,Jun 2020
e7a7622f-0058-463c-a8a8-739322d8457d,Therese Langner,2019-10-04 00:00:00.000,1721,2020-07-16 19:24:12.942,FD,1,0,Delivered,1,0,1,1,0,Xlarge,100.0,0,1,Cairo,Alexandria,1,0,0,0,0,60.0,0.0,0.0,25.0,0.0,12.5,8.0,100.0,Jul 2020,Oct 2019,205.5,2019-10-11 00:00:00.000,Oct 2019
f97a15c4-1913-483a-a73c-57144c2a76f1,Eikichi Komine,2020-07-13 00:00:00.000,1722,2020-07-17 00:00:00.000,FD,1,0,Failed,0,1,1,0,1,Xlarge,2500.0,0,1,Cairo,Cairo,0,1,0,0,0,60.0,0.0,0.0,25.0,0.0,0.0,8.0,0.0,Jul 2020,Jul 2020,93.0,2020-07-17 00:00:00.000,Jul 2020
eb94be3d-a110-44be-86b9-915f2136b4e4,Dario Batista,2020-07-09 00:00:00.000,1723,2020-07-17 00:00:00.000,RTO,0,1,Failed,0,1,1,0,1,Normal,2500.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,50.0,0.0,0.0,0.0,12.5,8.0,0.0,Jul 2020,Jul 2020,70.5,2020-07-16 00:00:00.000,Jul 2020
948ad593-15bd-4509-9b76-36fc22a17cfe,Francis binti Bidin,2020-07-09 00:00:00.000,1724,2020-07-17 00:00:00.000,RTO,0,1,Failed,0,1,1,0,1,Normal,200.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,Jul 2020,Jul 2020,39.0,2020-07-16 00:00:00.000,Jul 2020
fb679ed9-4508-49c6-b14a-7ff47589c07e,Reinhard Meier,2020-07-09 00:00:00.000,1725,2020-07-17 00:00:00.000,RTO,0,1,Failed,0,1,1,0,1,Normal,0.0,1,0,Cairo,Banha,0,0,0,1,0,0.0,25.0,0.0,0.0,0.0,7.5,0.0,0.0,Jul 2020,Jul 2020,32.5,2020-07-09 00:00:00.000,Jul 2020
76906fbd-4e13-4a25-91d5-c6c4e6ec719a,Colleen Cooper,2020-07-13 00:00:00.000,1726,2020-07-17 00:00:00.000,RTO,0,1,Failed,0,1,5,0,5,Normal,100.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,200.0,0.0,0.0,0.0,50.0,20.0,0.0,Jul 2020,Jul 2020,270.0,2020-07-13 00:00:00.000,Jul 2020
04d155a1-6c59-4d16-ab81-3887cc28ee64,Asiya Aleksandrova,2020-04-14 00:00:00.000,1727,2020-07-17 00:00:00.000,FD,1,0,Delivered,1,0,3,3,0,Normal,200.0,0,1,Alexandria,Banha,0,0,0,1,0,105.0,0.0,0.0,0.0,0.0,22.5,9.0,200.0,Jul 2020,Apr 2020,336.5,2020-04-18 00:00:00.000,Apr 2020
d767e74c-4f99-4197-8d21-51c7b2bfcab2,Owen Bryan,2020-06-19 00:00:00.000,1728,2020-07-17 00:00:00.000,FD,1,0,Delivered,1,0,5,5,0,Normal,0.0,1,0,Alexandria,Mansoura,0,0,0,0,1,225.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,Jul 2020,Jun 2020,262.5,2020-07-05 00:00:00.000,Jul 2020
71acdc44-b354-44a6-aab4-723f0b800334,Barrie Charles,2020-06-03 00:00:00.000,1729,2020-07-17 00:00:00.000,FD,1,0,Failed,0,1,1,0,1,Normal,500.0,0,1,Alexandria,Alexandria,1,0,0,0,0,35.0,0.0,0.0,0.0,0.0,7.5,3.0,0.0,Jul 2020,Jun 2020,45.5,2020-06-10 00:00:00.000,Jun 2020
b2b0dc55-e4e9-4a0f-814b-96952469f344,Ralf Nickel,2020-05-01 00:00:00.000,1730,2020-07-17 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,1500.0,0,1,Mansoura,Cairo,0,1,0,0,0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,Jul 2020,Apr 2020,1543.0,2020-05-31 00:00:00.000,May 2020
